i_idx	j_idx	xij
1503	1087	3.2833333333333337
1503	1088	3.6166666666666667
1503	760	3.65
1503	1089	1.9833333333333332
1503	1092	0.75
1503	229	5.966666666666667
1503	1093	2.7333333333333334
1503	1094	2.816666666666667
1503	1095	1.0833333333333333
1503	1096	2.1666666666666665
1503	442	5.683333333333334
1503	761	1.8666666666666665
1503	286	1.9833333333333332
1503	1097	1.5333333333333332
1503	576	2.25
1503	443	6.316666666666667
1503	1098	2.2333333333333334
1503	1099	2.2333333333333334
1503	287	4.083333333333334
1503	577	2.7333333333333334
1503	578	4.666666666666667
1503	1100	1.5
1503	1101	1.95
1503	762	2.9
1503	763	3.933333333333333
1503	357	2.4166666666666665
1503	579	2.25
1503	358	7.766666666666667
1503	444	3.416666666666667
1503	764	4.783333333333333
1503	580	3.3666666666666667
1503	125	11.533333333333331
1503	1103	2.4
1503	253	9.633333333333333
1503	1104	4.733333333333333
1503	1105	3.7000000000000006
1503	1106	2.5833333333333335
1503	1107	1.8333333333333333
1503	1108	2.4833333333333334
1503	1081	1.1666666666666665
1503	1109	4.15
1503	445	6.016666666666666
1503	288	6.533333333333333
1503	765	5.933333333333334
1503	1110	2.8166666666666664
1503	446	4.333333333333333
1503	254	5.6499999999999995
1503	766	1.3666666666666665
1503	75	10.966666666666667
1503	101	10.616666666666667
1503	1112	3.2833333333333337
1503	1111	0.7
1503	767	2.2666666666666666
1503	289	4.766666666666667
1503	581	3.283333333333333
1503	173	18.633333333333333
1503	768	2.0999999999999996
1503	769	2.0
1503	447	0.7
1503	54	14.316666666666666
1503	583	2.1
1503	290	5.9
1503	1114	1.0833333333333333
1503	584	2.8333333333333335
1503	174	4.4
1503	771	3.783333333333333
1503	291	6.249999999999999
1503	1115	0.8333333333333333
1503	1116	0.2
1503	1117	0.25
1503	1118	2.2
1503	1119	2.1999999999999997
1503	1120	1.45
1503	585	6.816666666666666
1503	1121	2.7
1503	772	4.15
1503	76	15.133333333333331
1503	134	9.183333333333335
1503	1122	2.5833333333333335
1503	586	5.616666666666667
1503	773	5.683333333333334
1503	1123	3.5
1503	587	4.2
1503	448	3.8666666666666663
1503	1124	2.45
1503	1125	3.0666666666666664
1503	326	2.2333333333333334
1503	49	32.69999999999999
1503	1126	0.75
1503	449	3.5
1503	588	3.75
1503	1127	2.8666666666666667
1503	1128	2.0666666666666664
1503	1129	2.5166666666666666
1503	1130	1.2833333333333332
1503	589	5.433333333333334
1503	359	3.6666666666666665
1503	1131	0.8333333333333333
1503	216	5.533333333333333
1503	1132	0.8333333333333333
1503	1133	2.0
1503	1134	0.5
1503	450	2.6
1503	1135	0.75
1503	1060	0.5
1503	1136	1.4
1503	1137	1.4166666666666665
1503	160	5.366666666666667
1503	774	3.6166666666666667
1503	1138	0.8333333333333333
1503	590	3.45
1503	135	9.2
1503	1139	3.25
1503	1140	1.9
1503	313	3.2833333333333337
1503	592	3.2666666666666666
1503	1142	1.3666666666666665
1503	1143	1.5833333333333333
1503	143	19.333333333333332
1503	1144	1.95
1503	1145	4.2
1503	1146	2.033333333333333
1503	776	0.9
1503	361	1.6833333333333333
1503	230	8.799999999999999
1503	1148	2.7
1503	1149	1.5833333333333333
1503	451	7.166666666666667
1503	777	5.25
1503	452	7.183333333333334
1503	1150	1.3333333333333333
1503	1151	1.5
1503	563	0.4
1503	1152	3.8666666666666667
1503	293	6.916666666666666
1503	593	2.583333333333333
1503	594	4.550000000000001
1503	1153	4.366666666666666
1503	1154	1.9
1503	1155	0.7833333333333333
1503	1156	1.7
1503	453	4.816666666666667
1503	778	3.1666666666666665
1503	779	3.3666666666666667
1503	294	11.766666666666667
1503	1157	3.7
1503	255	7.616666666666666
1503	595	3.1
1503	1158	0.5833333333333333
1503	1159	0.45
1503	1160	3.2333333333333334
1503	780	3.2833333333333337
1503	781	1.2833333333333332
1503	1161	0.65
1503	1162	2.95
1503	1163	2.833333333333333
1503	295	2.7833333333333337
1503	1164	0.8333333333333333
1503	1165	1.1666666666666665
1503	362	4.383333333333334
1503	1166	0.5
1503	597	1.25
1503	454	1.9333333333333331
1503	455	6.15
1503	782	2.95
1503	1167	3.5333333333333337
1503	1168	1.3666666666666665
1503	598	2.8333333333333335
1503	599	4.066666666666666
1503	456	10.816666666666666
1503	1169	2.1
1503	596	3.616666666666667
1503	1170	3.4166666666666665
1503	1171	1.2833333333333332
1503	1172	1.9166666666666665
1503	1173	0.45
1503	186	3.3166666666666664
1503	1175	3.4000000000000004
1503	1176	2.1666666666666665
1503	1177	0.6666666666666666
1503	195	6.466666666666666
1503	1179	3.95
1503	1180	2.9333333333333336
1503	1181	5.166666666666667
1503	1182	5.85
1503	1183	4.5166666666666675
1503	1184	4.6000000000000005
1503	1185	2.1166666666666667
1503	1186	3.4000000000000004
1503	783	6.8500000000000005
1503	457	5.716666666666667
1503	1187	2.3666666666666667
1503	1188	2.4
1503	458	6.6000000000000005
1503	1189	2.5
1503	1190	2.4000000000000004
1503	784	1.3333333333333333
1503	785	1.45
1503	144	23.066666666666663
1503	1191	0.8999999999999999
1503	1192	2.2
1503	1193	1.45
1503	363	3.9333333333333336
1503	231	6.783333333333333
1503	1194	1.7333333333333332
1503	256	8.416666666666668
1503	600	1.6833333333333331
1503	459	7.3999999999999995
1503	1195	2.283333333333333
1503	1196	3.45
1503	786	5.533333333333333
1503	787	3.3666666666666667
1503	601	3.4333333333333336
1503	1197	2.9833333333333334
1503	1198	4.866666666666667
1503	292	6.683333333333334
1503	1102	0.7
1503	1113	0.3333333333333333
1503	788	0.4
1503	227	6.433333333333334
1503	41	32.71666666666665
1503	365	6.95
1503	1203	2.4166666666666665
1503	602	3.2333333333333334
1503	1204	1.4166666666666665
1503	1202	0.7
1503	522	1.0
1503	1205	1.7
1503	232	6.016666666666667
1503	460	7.8999999999999995
1503	461	5.949999999999999
1503	296	2.666666666666667
1503	462	2.3166666666666664
1503	789	5.2
1503	366	5.416666666666667
1503	790	2.3666666666666667
1503	463	4.616666666666667
1503	297	8.55
1503	1207	3.533333333333333
1503	603	2.3666666666666667
1503	1208	2.1166666666666667
1503	1209	2.25
1503	791	1.2
1503	505	0.65
1503	723	3.083333333333333
1503	792	2.2333333333333334
1503	212	4.550000000000001
1503	1211	1.5333333333333332
1503	465	2.533333333333333
1503	1212	2.783333333333333
1503	1206	0.5833333333333333
1503	367	2.283333333333333
1503	793	3.5
1503	1213	2.0833333333333335
1503	1214	3.516666666666667
1503	604	5.450000000000001
1503	1215	2.3666666666666667
1503	1216	0.7
1503	794	1.7
1503	364	1.75
1503	1218	0.6000000000000001
1503	605	1.3333333333333333
1503	572	3.0333333333333337
1503	1219	0.9166666666666665
1503	466	1.1166666666666667
1503	591	2.95
1503	1220	2.533333333333333
1503	1221	1.25
1503	1222	2.0666666666666664
1503	1223	5.116666666666667
1503	1224	1.3666666666666665
1503	1225	2.283333333333333
1503	1226	3.1166666666666667
1503	798	3.6500000000000004
1503	1227	3.8666666666666667
1503	799	3.7
1503	1229	1.1166666666666665
1503	1230	4.4
1503	1231	2.9166666666666665
1503	800	3.783333333333333
1503	368	2.8666666666666667
1503	1232	1.9166666666666665
1503	802	6.6499999999999995
1503	803	1.7833333333333332
1503	1236	0.65
1503	804	1.9833333333333332
1503	299	5.300000000000001
1503	1237	4.033333333333333
1503	801	0.9166666666666665
1503	1233	0.45
1503	805	1.1666666666666665
1503	607	8.383333333333333
1503	1238	2.866666666666667
1503	608	5.383333333333333
1503	724	3.0
1503	806	2.533333333333333
1503	1239	1.7
1503	1240	1.0833333333333333
1503	1241	1.9666666666666666
1503	807	3.8666666666666667
1503	808	1.8666666666666665
1503	1242	1.65
1503	609	5.333333333333333
1503	464	2.833333333333333
1503	369	6.116666666666667
1503	809	3.816666666666667
1503	161	19.566666666666666
1503	300	7.783333333333334
1503	1243	2.916666666666667
1503	1244	1.7833333333333332
1503	610	3.9
1503	1245	3.283333333333333
1503	810	3.5666666666666664
1503	1246	2.3666666666666667
1503	1247	3.783333333333333
1503	611	2.2666666666666666
1503	612	2.35
1503	613	4.6000000000000005
1503	811	1.7
1503	467	6.749999999999999
1503	1248	2.7833333333333337
1503	614	6.783333333333333
1503	278	5.45
1503	1249	3.033333333333333
1503	1005	2.033333333333333
1503	812	6.65
1503	1250	0.2
1503	1251	2.4
1503	615	3.6500000000000004
1503	1252	1.3333333333333333
1503	1253	1.4999999999999998
1503	1254	1.9
1503	370	2.9166666666666665
1503	1255	1.0333333333333332
1503	1256	2.75
1503	813	4.316666666666666
1503	468	7.999999999999999
1503	96	17.73333333333333
1503	1257	0.4
1503	542	3.266666666666667
1503	1258	1.9499999999999997
1503	814	1.3333333333333333
1503	1259	2.4833333333333334
1503	1260	2.2
1503	303	12.9
1503	815	1.6166666666666665
1503	616	3.4499999999999997
1503	1261	1.25
1503	816	4.033333333333333
1503	568	0.95
1503	1262	3.8666666666666667
1503	1263	4.583333333333333
1503	1264	4.333333333333333
1503	929	0.3333333333333333
1503	371	7.6000000000000005
1503	1072	1.3333333333333333
1503	617	4.433333333333334
1503	1265	2.15
1503	817	6.866666666666666
1503	1266	3.566666666666667
1503	1267	2.55
1503	1268	3.5
1503	372	4.233333333333333
1503	818	5.866666666666667
1503	276	3.816666666666667
1503	618	5.9
1503	373	1.4333333333333331
1503	820	3.1166666666666667
1503	1269	3.9
1503	620	6.9
1503	1270	0.5
1503	621	6.1499999999999995
1503	1271	1.1166666666666665
1503	1272	1.1166666666666665
1503	1273	3.95
1503	1274	0.9
1503	821	4.983333333333333
1503	1275	2.0666666666666664
1503	304	5.633333333333334
1503	1276	0.7333333333333334
1503	1277	3.4166666666666665
1503	1278	3.983333333333334
1503	1279	1.1166666666666667
1503	1280	4.616666666666667
1503	258	10.716666666666667
1503	822	3.3166666666666664
1503	823	4.733333333333333
1503	1281	1.9
1503	824	4.2
1503	1282	3.033333333333333
1503	1283	2.9833333333333334
1503	1284	1.2833333333333332
1503	1285	1.8666666666666665
1503	825	3.1500000000000004
1503	1286	1.75
1503	257	7.25
1503	305	7.283333333333332
1503	826	2.8666666666666663
1503	1287	0.9833333333333334
1503	470	3.733333333333334
1503	1288	1.8333333333333333
1503	1289	2.7333333333333334
1503	471	2.9333333333333336
1503	827	2.6166666666666667
1503	828	4.066666666666666
1503	1290	1.3333333333333333
1503	1291	0.75
1503	726	0.25
1503	1292	0.7
1503	1293	2.7333333333333334
1503	1294	2.033333333333333
1503	1295	1.65
1503	1296	3.9833333333333334
1503	1297	3.1666666666666665
1503	374	5.866666666666667
1503	1298	2.0666666666666664
1503	830	2.533333333333333
1503	1299	2.5333333333333337
1503	472	5.7
1503	1300	4.3
1503	1301	2.1166666666666667
1503	197	11.333333333333332
1503	623	5.566666666666666
1503	1302	3.3666666666666667
1503	1303	2.45
1503	1304	2.7
1503	1305	2.533333333333333
1503	1306	1.4999999999999998
1503	1307	1.5
1503	1308	1.4
1503	1309	3.2833333333333337
1503	624	3.2
1503	1310	1.5333333333333332
1503	831	2.683333333333333
1503	1311	1.9333333333333331
1503	1312	4.033333333333333
1503	1313	1.5
1503	196	13.333333333333334
1503	1034	2.25
1503	1314	3.2
1503	317	7.033333333333332
1503	1315	3.0
1503	832	1.9833333333333334
1503	1316	0.9
1503	833	2.2
1503	1317	3.4333333333333336
1503	1318	0.75
1503	1319	3.283333333333333
1503	834	0.7
1503	1320	2.6166666666666667
1503	1321	0.8999999999999999
1503	1323	1.5833333333333333
1503	1324	1.0333333333333332
1503	1326	0.8333333333333333
1503	1327	2.5
1503	569	1.8333333333333333
1503	1328	1.8333333333333333
1503	1329	0.2
1503	835	1.2833333333333332
1503	1330	1.8333333333333333
1503	796	1.1166666666666665
1503	797	0.95
1503	837	1.8666666666666665
1503	625	2.533333333333333
1503	1331	0.3333333333333333
1503	1332	0.5333333333333333
1503	1333	2.583333333333333
1503	1334	2.2
1503	1335	1.3166666666666664
1503	626	2.766666666666667
1503	1336	0.9166666666666665
1503	704	0.2
1503	838	2.566666666666667
1503	627	5.2666666666666675
1503	1337	1.8666666666666665
1503	1338	2.033333333333333
1503	1174	0.25
1503	1340	0.5
1503	839	2.183333333333333
1503	473	5.766666666666667
1503	1341	1.95
1503	1342	1.0833333333333333
1503	1343	2.2333333333333334
1503	840	5.316666666666666
1503	841	2.7333333333333334
1503	1344	0.7833333333333332
1503	829	3.783333333333333
1503	306	11.350000000000001
1503	474	6.8
1503	628	3.8666666666666667
1503	475	9.966666666666665
1503	629	3.2
1503	1217	0.8333333333333333
1503	1345	3.3666666666666667
1503	842	2.2333333333333334
1503	1346	3.1666666666666665
1503	1008	1.5
1503	843	5.249999999999999
1503	334	0.7333333333333334
1503	1347	1.0
1503	1348	1.95
1503	1349	2.9
1503	1350	3.3666666666666667
1503	545	1.2
1503	630	6.3500000000000005
1503	1351	0.5833333333333333
1503	1352	2.7
1503	1353	2.783333333333333
1503	344	8.483333333333333
1503	908	1.3333333333333333
1503	1234	1.0333333333333332
1503	1090	1.5
1503	1356	2.6500000000000004
1503	1357	0.7
1503	1358	3.4000000000000004
1503	622	0.75
1503	1360	2.1666666666666665
1503	1361	1.45
1503	302	6.466666666666667
1503	844	2.15
1503	631	4.183333333333334
1503	1362	1.25
1503	1363	2.783333333333333
1503	1364	3.083333333333333
1503	845	3.4833333333333334
1503	632	2.3833333333333333
1503	469	2.45
1503	1366	0.6666666666666666
1503	1367	1.25
1503	1368	4.366666666666666
1503	1369	1.4166666666666665
1503	1370	2.5333333333333337
1503	1371	1.95
1503	887	0.25
1503	846	3.35
1503	606	2.1666666666666665
1503	1374	2.45
1503	847	2.0833333333333335
1503	360	1.65
1503	668	2.5
1503	700	0.5833333333333333
1503	633	4.250000000000001
1503	775	1.65
1503	529	5.1
1503	1322	2.083333333333333
1503	848	2.833333333333333
1503	849	0.7833333333333333
1503	850	1.0833333333333333
1503	1376	0.95
1503	634	1.2
1503	1377	2.25
1503	851	2.0
1503	1378	1.2
1503	307	3.583333333333334
1503	1379	0.65
1503	1381	0.8333333333333333
1503	308	4.916666666666666
1503	1382	0.5333333333333333
1503	852	1.95
1503	1384	2.783333333333333
1503	1383	2.2
1503	198	10.599999999999998
1503	1385	3.1999999999999997
1503	1386	1.5333333333333332
1503	1387	4.233333333333333
1503	1388	2.566666666666667
1503	1389	1.2
1503	853	3.4166666666666665
1503	1390	2.6666666666666665
1503	1391	1.25
1503	476	7.1000000000000005
1503	1392	4.15
1503	1393	5.483333333333333
1503	1394	3.416666666666667
1503	544	3.316666666666667
1503	63	40.78333333333334
1503	635	2.25
1503	1395	2.25
1503	1372	0.5
1503	1396	1.8333333333333333
1503	854	3.7
1503	1375	0.5
1503	1397	1.5333333333333332
1503	1398	4.533333333333333
1503	301	3.2
1503	1091	0.3333333333333333
1503	1399	2.8666666666666667
1503	636	5.116666666666666
1503	1400	2.533333333333333
1503	1401	3.4833333333333334
1503	1402	1.7666666666666664
1503	1199	1.5
1503	1228	0.25
1503	483	1.5
1503	1403	1.25
1503	1373	0.3333333333333333
1503	855	1.6666666666666665
1503	1404	3.5833333333333335
1503	298	6.35
1503	637	2.4166666666666665
1503	323	4.633333333333334
1503	1355	0.65
1503	972	0.2
1503	375	3.533333333333333
1503	819	2.283333333333333
1503	1178	1.0333333333333332
1503	1405	2.6166666666666667
1503	309	8.616666666666669
1503	1406	1.2833333333333332
1503	856	0.4
1503	1411	0.4
1503	857	2.5
1503	1413	1.5333333333333332
1503	1414	4.066666666666667
1503	705	0.2
1503	983	0.8333333333333333
1503	1415	2.0833333333333335
1503	858	1.7833333333333332
1503	110	9.966666666666667
1503	175	8.55
1503	376	5.95
1503	1339	0.7
1503	1416	1.7
1503	1417	3.7333333333333334
1503	1418	1.7
1503	1419	2.5333333333333337
1503	859	3.95
1503	1365	0.5
1503	1420	0.7
1503	1235	0.5333333333333333
1503	1421	2.7
1503	1412	1.0833333333333333
1503	1422	1.5833333333333333
1503	1423	5.183333333333334
1503	1426	1.2333333333333332
1503	1427	2.033333333333333
1503	860	1.0333333333333332
1503	1210	1.2
1503	1428	3.083333333333333
1503	1429	2.8666666666666667
1503	1430	0.5
1503	422	2.95
1503	861	3.4000000000000004
1503	862	8.333333333333334
1503	1431	6.316666666666666
1503	1432	3.083333333333333
1503	863	2.783333333333333
1503	864	8.550000000000002
1503	1433	5.4
1503	865	4.116666666666667
1503	1434	3.45
1503	795	3.6500000000000004
1503	1435	3.7333333333333334
1503	866	4.816666666666667
1503	1436	2.583333333333333
1503	1437	2.333333333333333
1503	1438	2.1999999999999997
1503	1439	0.7833333333333332
1503	1440	1.0333333333333332
1503	1020	2.533333333333333
1503	1359	1.9
1503	867	4.233333333333333
1503	1442	3.7333333333333334
1503	1441	0.2
1503	1443	3.533333333333333
1503	477	5.233333333333333
1503	1444	0.9833333333333334
1503	1445	0.7833333333333333
1503	1446	1.5
1503	1447	2.8333333333333335
1503	836	0.5
1503	1448	1.45
1503	1380	0.45
1503	1449	2.4000000000000004
1503	1450	2.0
1503	1451	2.6166666666666667
1503	310	9.866666666666665
1503	1424	1.3333333333333333
1503	1452	1.0333333333333332
1503	1453	1.0
1503	1454	2.2333333333333334
1503	1455	1.1833333333333333
1503	478	2.6500000000000004
1503	1456	1.5
1503	638	0.8666666666666667
1503	479	2.6666666666666665
1503	1457	0.75
1503	582	2.15
1503	868	7.316666666666666
1503	1458	1.2833333333333332
1503	869	1.9833333333333332
1503	619	1.4166666666666665
1503	870	2.4333333333333336
1503	126	16.316666666666663
1503	1459	2.816666666666667
1503	1460	1.6833333333333333
1503	1461	2.816666666666667
1503	1462	4.333333333333333
1503	1463	0.9166666666666666
1503	1201	0.2
1503	1464	3.45
1503	480	5.45
1503	1465	3.533333333333333
1503	1141	0.25
1503	1147	0.8333333333333333
1503	933	1.2
1503	377	4.0166666666666675
1503	378	7.15
1503	379	2.7833333333333337
1503	871	1.5333333333333332
1503	872	4.033333333333333
1503	1466	1.7833333333333332
1503	1467	0.95
1503	1468	0.5333333333333333
1503	1469	0.25
1503	1470	0.4
1503	1471	3.2833333333333337
1503	1473	3.6166666666666667
1503	1474	3.333333333333333
1503	1475	3.7833333333333337
1503	1476	5.316666666666666
1503	1477	3.1166666666666667
1503	1425	0.5
1503	873	3.1666666666666665
1503	1478	2.583333333333333
1503	1479	1.7
1503	311	10.966666666666667
1503	1480	1.25
1503	1481	3.183333333333334
1503	1472	1.75
1503	1482	1.9833333333333332
1503	1483	3.1666666666666665
1503	1484	2.033333333333333
1503	874	2.8666666666666663
1503	875	4.95
1503	1485	3.1166666666666667
1503	1486	4.066666666666667
1503	1487	4.666666666666666
1503	1488	3.9166666666666665
1503	1489	2.533333333333333
1503	1490	3.6833333333333336
1503	1491	2.283333333333333
1503	1492	0.45
1503	1493	2.5333333333333337
1503	886	2.7
1503	877	9.033333333333333
1503	876	2.8666666666666667
1503	1494	3.6166666666666667
1503	1495	1.4
1503	1496	3.5666666666666673
1503	1497	4.783333333333334
1503	1498	3.8666666666666667
1503	1499	2.95
1503	1500	3.1500000000000004
1503	1501	1.0333333333333332
1503	878	1.2333333333333332
1503	1502	4.45
12	639	0.5333333333333333
12	16	2.6166666666666663
12	28	3.1666666666666665
12	1503	105.45000000000005
12	9	3.3500000000000005
12	145	0.8666666666666667
12	645	1.25
12	881	0.6666666666666666
12	7	3.233333333333334
12	882	2.0
12	1	19.616666666666664
12	483	2.3333333333333335
12	2	4.916666666666666
12	70	0.8999999999999999
12	0	10.85
12	888	0.5833333333333333
12	884	0.2
12	646	0.25
12	885	0.3333333333333333
12	18	0.7
12	651	1.0
12	485	0.8333333333333333
12	261	0.5
12	148	1.4
12	26	0.2
12	163	0.75
12	901	0.3333333333333333
12	902	2.0
12	8	7.333333333333333
12	659	0.25
12	4	6.933333333333333
12	11	1.2
12	36	1.15
12	64	0.5333333333333333
12	130	0.25
12	880	0.25
12	201	0.25
12	42	0.5333333333333333
12	164	1.3499999999999999
12	178	0.5833333333333333
12	140	0.5
12	3	4.7
12	20	0.5833333333333333
12	53	2.9833333333333334
12	910	0.5
12	320	3.7
12	47	2.0
12	6	5.816666666666666
12	498	2.5
12	499	1.0
12	399	3.5
12	500	0.6666666666666666
12	12	1.0666666666666667
12	640	0.95
12	205	0.45
12	319	0.7833333333333333
12	929	0.2
12	103	0.25
12	930	0.5
12	931	1.0
12	180	0.75
12	923	0.3333333333333333
12	265	0.25
12	935	0.2
12	208	0.25
12	936	0.3333333333333333
12	78	12.0
12	24	4.2
12	109	3.416666666666667
12	400	0.4
12	672	0.5
12	680	1.0
12	940	0.5
12	211	0.25
12	928	1.0
12	132	0.25
12	98	0.75
12	519	0.25
12	215	2.0
12	518	1.0
12	702	0.6666666666666666
12	978	0.25
12	167	0.4
12	704	0.25
12	980	0.5
12	276	1.0
12	13	1.25
12	118	0.7
12	336	0.5833333333333333
12	414	0.2
12	51	0.2
12	189	0.3333333333333333
12	50	1.0
12	416	2.0
12	218	0.3333333333333333
12	675	0.25
12	60	1.0
12	57	1.25
12	5	1.8333333333333333
12	84	2.0
